event_date,event_name,fighter_red,fighter_blue,round,time,weight_class,win_method,winner,stance_red,stance_blue,knockdowns_red,knockdowns_blue,sig_attempts_red,sig_attempts_blue,sig_strikes_red,sig_strikes_blue,total_strikes_attempts_red,total_strikes_attempts_blue,total_strikes_red,total_strikes_blue,sub_attempts_red,sub_attempts_blue,takedowns_red,takedowns_blue,takedown_attempts_red,takedown_attempts_blue,control_time_red,control_time_blue,head_strikes_red,head_strikes_blue,head_attempts_red,head_attempts_blue,body_strikes_red,body_strikes_blue,body_attempts_red,body_attempts_blue,leg_strikes_red,leg_strikes_blue,leg_attempts_red,leg_attempts_blue,distance_red,distance_blue,distance_attempts_red,distance_attempts_blue,clinch_strikes_red,clinch_strikes_blue,clinch_attempts_red,clinch_attempts_blue,ground_strikes_red,ground_strikes_blue,ground_attempts_red,ground_attempts_blue,octagon_debut_blue,height_blue,weight_blue,reach_blue,leg_reach_blue,sig_strikes_landed_per_minute_blue,sig_strikes_absorbed_per_minute_blue,takedowns_avg_blue,submission_avg_blue,knockdown_avg_blue,fight_time_avg_blue,octagon_debut_red,height_red,weight_red,reach_red,leg_reach_red,sig_strikes_landed_per_minute_red,sig_strikes_absorbed_per_minute_red,takedowns_avg_red,submission_avg_red,knockdown_avg_red,fight_time_avg_red,avg_rounds_red,avg_time_red,avg_knockdowns_red,avg_sig_attempts_red,avg_sig_strikes_red,avg_total_strikes_attempts_red,avg_total_strikes_red,avg_sub_attempts_red,avg_takedowns_red,avg_takedown_attempts_red,avg_head_strikes_red,avg_head_attempts_red,avg_body_strikes_red,avg_body_attempts_red,avg_leg_strikes_red,avg_leg_attempts_red,avg_distance_red,avg_distance_attempts_red,avg_clinch_strikes_red,avg_clinch_attempts_red,avg_ground_strikes_red,avg_ground_attempts_red,avg_rounds_blue,avg_time_blue,avg_knockdowns_blue,avg_sig_attempts_blue,avg_sig_strikes_blue,avg_total_strikes_attempts_blue,avg_total_strikes_blue,avg_sub_attempts_blue,avg_takedowns_blue,avg_takedown_attempts_blue,avg_head_strikes_blue,avg_head_attempts_blue,avg_body_strikes_blue,avg_body_attempts_blue,avg_leg_strikes_blue,avg_leg_attempts_blue,avg_distance_blue,avg_distance_attempts_blue,avg_clinch_strikes_blue,avg_clinch_attempts_blue,avg_ground_strikes_blue,avg_ground_attempts_blue,wins_before_red,losses_before_red,total_fights_before_red,wins_before_blue,losses_before_blue,total_fights_before_blue,win_pct_before_red,win_pct_before_blue,wins_last_3_red,wins_last_3_blue,fights_last_3_red,fights_last_3_blue,days_since_debut_red,days_since_debut_blue,days_since_last_win_red,days_since_last_win_blue,recent_winner_red,recent_winner_blue,wins_last_365_days_red,wins_last_365_days_blue,fights_last_365_days_red,fights_last_365_days_blue,undefeated_last_year_red,undefeated_last_year_blue,win_streak_red,win_streak_blue,lose_streak_red,lose_streak_blue,on_win_streak_red,on_win_streak_blue,long_win_streak_red,long_win_streak_blue,sig_strikes_ema_red,sig_strikes_success_rate_ema_red,sig_attempts_ema_red,knockdowns_ema_red,knockdowns_success_rate_ema_red,takedowns_ema_red,takedowns_success_rate_ema_red,takedown_attempts_ema_red,total_strikes_ema_red,total_strikes_success_rate_ema_red,total_strikes_attempts_ema_red,head_strikes_ema_red,head_strikes_success_rate_ema_red,head_attempts_ema_red,sig_strikes_ema_blue,sig_strikes_success_rate_ema_blue,sig_attempts_ema_blue,knockdowns_ema_blue,knockdowns_success_rate_ema_blue,takedowns_ema_blue,takedowns_success_rate_ema_blue,takedown_attempts_ema_blue,total_strikes_ema_blue,total_strikes_success_rate_ema_blue,total_strikes_attempts_ema_blue,head_strikes_ema_blue,head_strikes_success_rate_ema_blue,head_attempts_ema_blue,sig_strikes_roll_5_red,sig_strikes_success_rate_roll_5_red,sig_attempts_roll_5_red,takedowns_roll_5_red,takedowns_success_rate_roll_5_red,takedown_attempts_roll_5_red,control_time_roll_5_red,knockdowns_roll_5_red,total_strikes_roll_5_red,total_strikes_attempts_roll_5_red,sig_strikes_roll_5_blue,sig_strikes_success_rate_roll_5_blue,sig_attempts_roll_5_blue,takedowns_roll_5_blue,takedowns_success_rate_roll_5_blue,takedown_attempts_roll_5_blue,control_time_roll_5_blue,knockdowns_roll_5_blue,total_strikes_roll_5_blue,total_strikes_attempts_roll_5_blue,performance_trend_red,finish_momentum_red,dominance_momentum_red,performance_trend_blue,finish_momentum_blue,dominance_momentum_blue
2005-02-05,UFC 51: Super Saturday,andrei arlovski,tim sylvia,1,47,Heavyweight,Submission,1,Orthodox,Orthodox,1,0,10,4,5,2,10,4,5,2,2,0,0,0,0,0,8,0,1,1,6,3,0,0,0,0,4,1,4,1,5,2,6,4,0,0,0,0,0,0,4,0,2002-09-27,80.0,261.0,79.6,45.6,4.0,3.0,0.11,0.11,0.54,592.0,2000-11-17,75.0,245.0,77.0,44.0,4.0,3.0,0.37,0.2,0.4,564.0,1.8333333333333333,85.83333333333333,0.6666666666666666,42.333333333333336,20.833333333333332,46.666666666666664,24.833333333333332,0.3333333333333333,0.16666666666666666,0.3333333333333333,12.833333333333334,30.333333333333332,0.6666666666666666,0.6666666666666666,7.333333333333333,11.333333333333334,15.0,33.0,5.166666666666667,8.166666666666666,0.6666666666666666,1.1666666666666667,1.25,114.0,0.5,69.5,40.5,74.75,45.5,0.0,0.25,0.25,34.0,61.75,3.75,4.75,2.75,3.0,26.25,51.5,12.0,15.0,2.25,3.0,4,2,6,3,1,4,0.667,0.75,3,2,3,3,1541,862,309.0,498.0,1,0,1,0,1,1,1,0,3,0,0,1,1,0,1,0,24.286669999999997,,45.24256,0.867,,0.16806999999999994,,0.24009999999999992,28.360879999999998,0.5679752864605273,49.73676999999999,16.92637,,34.42716,51.79799999999999,,85.71699999999998,0.357,,0.3,,0.3,58.06999999999999,0.4896741886409735,92.33199999999997,43.31499999999999,,75.51899999999999,24.6,0.48519925843056083,50.0,0.0,0.0,0.2,12.2,0.8,29.4,55.2,40.5,0.4547443647585742,69.5,0.25,0.24999999750000004,0.25,28.5,0.5,45.5,74.75,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-09,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,josh koscheck,chris sanford,1,261,Middleweight,KO/TKO,1,Orthodox,Orthodox,0,0,17,2,14,1,31,4,27,3,0,1,2,0,2,0,190,0,13,0,16,1,0,0,0,0,1,1,1,1,2,1,3,2,0,0,0,0,12,0,14,0,2005-04-09,70.8,183.0,72.6,40.2,0.0,3.0,0.0,3.45,0.0,261.0,2005-04-09,70.0,170.0,73.0,40.5,2.0,2.0,2.46,0.43,0.25,562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,9999.0,9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-09,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,alex karalexis,josh rafferty,1,100,Welterweight,KO/TKO,1,Orthodox,Orthodox,0,0,12,3,6,1,19,4,12,2,0,1,0,0,0,1,63,0,6,0,12,1,0,1,0,1,0,0,0,1,0,1,4,3,0,0,0,0,6,0,8,0,2005-04-09,72.0,169.0,73.1,41.8,1.0,4.0,0.0,9.0,0.0,100.0,2005-04-09,68.0,171.0,72.0,39.7,3.0,2.0,2.7,0.9,0.0,499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,9999.0,9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-09,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,nate quarry,lodune sincaid,1,197,Middleweight,KO/TKO,1,Open Stance,Orthodox,0,0,82,34,36,10,82,34,36,10,0,0,0,0,0,0,0,0,26,3,71,26,8,0,9,0,2,7,2,8,36,10,82,34,0,0,0,0,0,0,0,0,2005-04-09,68.0,184.0,71.7,39.9,3.0,6.0,0.0,0.0,0.0,272.0,2005-04-09,72.0,186.0,74.5,40.9,5.0,3.0,0.25,0.0,1.5,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,9999.0,9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-09,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,sam hoger,bobby southworth,3,300,Light Heavyweight,Decision - Unanimous,1,Orthodox,Orthodox,1,0,119,84,22,21,171,151,71,81,0,0,0,1,1,2,160,81,12,6,95,66,5,1,17,2,5,14,7,16,21,19,108,81,1,1,3,1,0,1,8,2,2005-04-09,74.0,204.0,76.0,42.6,1.0,1.0,3.98,1.33,0.0,612.0,2005-08-06,75.0,206.0,79.1,43.8,1.0,2.0,1.12,1.34,0.22,805.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,9999.0,9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-09,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,mike swick,alex schoenauer,1,20,Middleweight,KO/TKO,1,Orthodox,Orthodox,1,0,13,4,7,1,13,4,7,1,0,0,0,0,0,0,0,0,6,0,12,2,0,0,0,1,1,1,1,1,7,1,13,4,0,0,0,0,0,0,0,0,2005-04-09,75.0,185.0,77.1,43.0,1.0,2.0,0.0,4.86,0.0,370.0,2005-04-09,73.0,170.5,75.8,43.2,2.0,2.0,1.06,0.64,0.53,522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,9999.0,9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-09,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,forrest griffin,stephan bonnar,3,300,Open Weight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,184,150,88,57,192,157,96,64,1,0,2,0,9,0,151,20,62,55,149,146,16,1,22,2,10,1,13,2,51,43,128,127,33,14,51,23,4,0,5,0,2005-04-09,76.0,205.0,80.0,43.4,3.0,3.0,1.32,1.01,0.16,680.0,2005-04-09,75.0,204.0,76.2,43.0,4.0,3.0,1.05,0.73,0.16,618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,9999.0,9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-09,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,chris leben,jason thacker,1,95,Middleweight,KO/TKO,1,Southpaw,Orthodox,0,0,40,3,27,1,47,5,34,3,0,0,1,0,1,0,86,0,21,1,34,3,6,0,6,0,0,0,0,0,0,0,1,1,1,1,2,2,26,0,37,0,2005-04-09,71.0,183.0,72.7,46.9,1.0,17.0,0.0,0.0,0.0,95.0,2005-04-09,71.0,185.5,74.0,41.0,3.0,3.0,1.14,0.81,0.47,535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,9999.0,9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-09,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,diego sanchez,kenny florian,1,169,Middleweight,KO/TKO,1,Southpaw,Southpaw,0,0,21,4,14,2,21,7,14,5,0,0,1,0,2,0,91,0,13,1,20,3,1,1,1,1,0,0,0,0,0,0,2,1,2,1,2,1,12,1,17,2,2005-04-09,70.0,145.0,74.0,40.7,2.0,2.0,2.22,1.27,0.08,632.0,2005-04-09,70.0,170.0,72.5,40.0,3.0,3.0,1.51,0.83,0.25,714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,9999.0,9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-09,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,rich franklin,ken shamrock,1,162,Light Heavyweight,KO/TKO,1,Southpaw,Orthodox,0,0,36,4,23,0,38,4,25,0,0,2,0,1,0,1,17,26,20,0,33,4,3,0,3,0,0,0,0,0,6,0,14,4,0,0,2,0,17,0,20,0,1993-11-12,73.0,204.0,76.0,42.0,1.0,4.0,0.94,2.52,0.31,333.0,2003-04-25,73.0,185.0,76.0,42.4,4.0,2.0,1.31,0.66,0.72,490.0,1.6666666666666667,214.33333333333334,1.0,52.333333333333336,31.333333333333332,69.0,48.0,0.3333333333333333,1.0,1.0,20.333333333333332,38.333333333333336,9.0,11.666666666666666,2.0,2.3333333333333335,8.333333333333334,18.666666666666668,15.666666666666666,23.0,7.333333333333333,10.666666666666666,1.5,234.375,0.125,24.75,9.75,45.0,28.625,0.75,0.5,1.0,6.0,20.75,3.5,3.75,0.25,0.25,1.75,13.375,2.875,4.25,5.125,7.125,3,0,3,6,2,8,1.0,0.75,3,2,3,3,715,3865,169.0,294.0,1,1,1,1,1,1,1,1,3,1,0,0,1,1,1,0,27.909999999999997,,50.17999999999999,1.0,,0.8999999999999999,,0.8999999999999999,42.28,0.5978967914255384,64.55,18.879999999999995,,38.26,11.918816799999998,,28.779104499999995,0.3,,0.3366789999999999,,0.7823542999999998,32.81952729999999,0.7275423213604331,51.21369909999999,6.902348799999999,,23.4497365,31.333333333333332,0.5956814309732478,52.333333333333336,1.0,0.3333333322222222,1.0,232.66666666666666,1.0,48.0,69.0,12.8,0.3718104116569331,36.0,0.4,0.39999999600000014,0.8,1.8,0.2,40.8,65.6,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-16,UFC 52: Couture vs Liddell 2,joe doerksen,patrick cote,3,155,Middleweight,Submission,1,Orthodox,Orthodox,0,2,24,54,9,37,55,66,35,49,4,0,4,0,6,0,327,279,3,28,16,44,5,5,7,5,1,4,1,5,4,14,12,19,1,5,4,8,4,18,8,27,2004-10-22,71.0,170.0,71.0,41.0,3.0,3.0,0.68,0.25,0.56,608.0,2004-08-21,72.0,186.0,74.0,41.6,1.0,3.0,2.02,2.29,0.13,607.0,2.0,219.0,0.0,7.0,6.0,24.0,22.0,0.0,2.0,7.0,2.0,3.0,1.0,1.0,3.0,3.0,4.0,5.0,2.0,2.0,0.0,0.0,3.0,300.0,0.0,27.0,11.0,42.0,26.0,0.0,0.0,1.0,11.0,27.0,0.0,0.0,0.0,0.0,7.0,22.0,2.0,2.0,2.0,3.0,0,1,1,0,1,1,0.0,0.0,0,0,1,1,238,176,9999.0,9999.0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,5.999999999999999,,7.0,0.0,,2.0,,7.0,22.0,0.9166666666666665,23.999999999999996,2.0,,2.9999999999999996,11.0,,27.0,0.0,,0.0,,1.0,26.0,0.6190476190476191,42.0,11.0,,27.0,6.0,0.8571428559183674,7.0,2.0,0.2857142853061225,7.0,45.0,0.0,22.0,24.0,11.0,0.40740740725651575,27.0,0.0,0.0,1.0,0.0,0.0,26.0,42.0,,0.0,0.0,,0.0,0.0
2005-04-16,UFC 52: Couture vs Liddell 2,matt lindland,travis lutter,2,193,Middleweight,Submission,1,Southpaw,Orthodox,0,0,25,4,11,0,77,31,59,26,1,0,2,1,4,1,328,113,6,0,17,4,1,0,2,0,4,0,6,0,0,0,4,4,10,0,16,0,1,0,5,0,2004-10-22,71.0,185.0,75.8,41.5,0.0,2.0,1.95,0.65,0.32,463.0,2000-12-16,72.0,185.0,73.8,41.5,3.0,2.0,3.01,1.33,0.09,535.0,2.2,202.4,0.0,48.6,25.8,115.5,88.0,0.4,2.1,4.6,17.0,38.1,3.4,4.2,5.4,6.3,3.5,15.8,9.4,13.0,12.9,19.8,2.0,33.0,1.0,11.0,1.0,11.0,1.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,7,3,10,1,0,1,0.7,1.0,1,1,3,1,1582,176,512.0,176.0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,18.203743774999996,,35.95987478899998,0.0,,1.2743718749999997,,3.552356324999999,60.30572597699998,0.4798922651111019,81.15332590299997,11.317480873999997,,28.01179459999999,1.0,,11.0,1.0,,0.0,,1.0,1.0,0.0909090909090909,11.0,1.0,,11.0,18.6,0.31340447884977785,42.2,2.2,0.26153846112075385,5.6,328.0,0.0,72.8,102.0,1.0,0.09090909082644627,11.0,0.0,0.0,1.0,2.0,1.0,1.0,11.0,0.0,0.0,0.0,,0.0,0.0
2005-04-16,UFC 52: Couture vs Liddell 2,ivan salaverry,joe riggs,1,162,Middleweight,Submission,1,Orthodox,Southpaw,0,0,7,11,2,6,11,12,5,7,1,0,0,1,1,1,0,80,2,4,5,9,0,0,0,0,0,2,2,2,0,1,5,3,2,2,2,2,0,3,0,6,2004-08-21,72.0,186.0,70.0,37.0,2.0,2.0,2.45,0.58,0.47,407.0,2002-05-10,72.0,185.0,73.8,41.5,3.0,1.0,0.49,2.47,0.49,455.0,2.3333333333333335,181.0,0.3333333333333333,52.333333333333336,28.0,102.66666666666667,75.33333333333333,3.0,0.6666666666666666,2.0,10.0,29.0,6.0,7.333333333333333,12.0,16.0,17.666666666666668,36.666666666666664,5.0,8.0,5.333333333333333,7.666666666666667,2.0,219.0,0.0,55.0,29.0,71.0,44.0,0.0,2.0,3.0,24.0,49.0,3.0,4.0,2.0,2.0,2.0,7.0,2.0,3.0,25.0,45.0,2,1,3,1,0,1,0.667,1.0,2,1,3,1,1072,238,176.0,238.0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,30.489999999999995,,54.480000000000004,0.3,,0.9799999999999999,,2.0,92.93999999999998,0.7271898692877096,120.49,12.439999999999998,,30.18,28.999999999999996,,55.0,0.0,,2.0,,2.9999999999999996,44.0,0.6197183098591548,71.0,23.999999999999996,,49.0,28.0,0.5514550262722753,52.333333333333336,0.6666666666666666,0.3333333316666667,2.0,150.0,0.3333333333333333,75.33333333333333,102.66666666666667,29.0,0.5272727271768595,55.0,2.0,0.6666666644444444,3.0,364.0,0.0,44.0,71.0,0.0,0.0,0.0,,0.0,0.0
2005-04-16,UFC 52: Couture vs Liddell 2,chuck liddell,randy couture,1,126,Open Weight,KO/TKO,1,Orthodox,Orthodox,1,0,26,24,13,9,28,24,15,9,0,0,0,0,0,0,2,2,12,8,25,22,0,0,0,1,1,1,1,1,11,8,23,21,0,1,1,3,2,0,2,0,1997-05-30,74.0,204.0,75.0,43.0,3.0,2.0,2.78,0.48,0.06,745.0,1998-05-15,73.8,205.0,76.0,42.6,3.0,3.0,0.44,0.0,1.17,535.0,1.9166666666666667,297.3333333333333,0.5833333333333334,63.25,26.75,73.66666666666667,36.75,0.0,0.25,0.3333333333333333,14.083333333333334,46.916666666666664,1.9166666666666667,2.9166666666666665,10.75,13.416666666666666,16.25,47.416666666666664,5.833333333333333,9.083333333333334,4.666666666666667,6.75,2.769230769230769,226.69230769230768,0.0,53.84615384615385,34.61538461538461,94.3076923076923,74.07692307692308,0.38461538461538464,2.5384615384615383,4.3076923076923075,26.923076923076923,45.15384615384615,3.230769230769231,3.769230769230769,4.461538461538462,4.923076923076923,6.6923076923076925,14.615384615384615,8.923076923076923,11.076923076923077,19.0,28.153846153846153,10,2,12,10,3,13,0.833,0.769,2,2,3,3,2528,2878,238.0,238.0,1,1,1,1,1,1,1,1,2,1,0,0,1,1,0,0,27.040437154719996,,65.89178376722,1.04493099,,0.33954653485999997,,0.48654653485999994,36.93955800138999,0.48120297980575977,75.94202768360998,18.339421967529997,,55.46568287887999,40.85910127874499,,63.66744867086199,0.0,,2.8600341441999997,,4.6188410242,90.64353789451599,0.7281364612275565,114.73164489457298,31.631054073105997,,52.597930902223,26.4,0.4210640970137355,61.0,0.2,0.19999999800000004,0.4,86.4,1.0,36.2,71.0,44.8,0.5760039610108709,74.8,3.8,0.5933333322522223,5.2,569.2,0.0,91.4,122.6,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-16,UFC 52: Couture vs Liddell 2,renato sobral,travis wiuff,2,24,Light Heavyweight,Submission,1,Orthodox,Orthodox,0,0,27,5,15,3,59,12,44,10,2,0,2,2,3,2,199,71,11,2,22,4,3,1,4,1,1,0,1,0,3,1,6,2,5,1,6,2,7,1,15,1,2002-11-22,75.0,203.0,76.9,42.4,0.0,5.0,3.14,1.57,0.0,287.0,2000-11-17,73.0,204.0,76.0,42.0,2.0,2.0,2.48,2.58,0.0,492.0,2.5,268.75,0.0,32.0,15.25,76.75,54.75,1.75,2.0,2.75,10.75,26.75,0.75,0.75,3.75,4.5,5.75,12.25,0.25,0.25,9.25,19.5,1.0,250.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,0,1,1,0.5,0.0,1,0,3,1,1611,876,1008.0,9999.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14.514999999999999,,30.572,0.0,,2.2119999999999997,,3.1549999999999994,54.42199999999999,0.7056332866410354,76.28899999999999,9.678999999999998,,24.882999999999996,0.0,,0.0,0.0,,0.0,,2.9999999999999996,2.9999999999999996,1.0,2.9999999999999996,0.0,,0.0,15.25,0.5251633979865777,32.0,2.0,0.449999998975,2.75,372.0,0.0,54.75,76.75,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,,,
2005-04-16,UFC 52: Couture vs Liddell 2,mike van arsdale,john marsh,3,300,Heavyweight,Decision - Unanimous,1,Switch,Orthodox,0,1,60,35,34,18,117,58,85,40,0,1,1,1,4,1,448,161,14,8,39,23,20,6,21,8,0,4,0,4,2,5,21,15,1,9,2,13,31,4,37,7,2005-04-16,72.0,225.0,77.2,40.9,1.0,2.0,0.43,0.43,0.43,1050.0,1998-05-15,73.8,205.0,76.0,42.6,2.0,2.0,1.06,0.0,0.0,546.0,1.0,661.0,0.0,72.0,27.0,94.0,48.0,1.0,1.0,1.0,15.0,55.0,8.0,10.0,4.0,7.0,9.0,35.0,1.0,4.0,17.0,33.0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1.0,0.0,1,0,1,0,2528,0,2528.0,9999.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,27.0,,72.0,0.0,,1.0,,1.0,47.99999999999999,0.5106382978723404,94.0,15.0,,55.0,,,,,,,,,,,,,,,27.0,0.3749999999479167,72.0,1.0,0.9999999900000002,1.0,0.0,0.0,48.0,94.0,,,,,,,,,,,,0.0,0.0,,,
2005-04-16,UFC 52: Couture vs Liddell 2,matt hughes,frank trigg,1,245,Open Weight,Submission,1,Switch,Southpaw,0,1,19,21,13,13,25,33,19,25,1,1,1,0,2,0,91,109,10,9,16,17,2,4,2,4,1,0,1,0,1,0,4,3,2,6,2,7,10,7,13,11,2003-11-21,68.0,171.0,72.0,39.7,3.0,2.0,2.35,0.78,0.26,386.0,1999-09-24,69.0,170.0,71.4,40.3,2.0,1.0,2.95,1.18,0.22,531.0,2.25,232.58333333333334,0.0,38.583333333333336,23.583333333333332,61.583333333333336,45.916666666666664,0.6666666666666666,3.0833333333333335,4.75,18.166666666666668,33.0,5.25,5.416666666666667,0.16666666666666666,0.16666666666666666,3.25,9.0,0.8333333333333334,1.1666666666666667,19.5,28.416666666666668,1.3333333333333333,206.66666666666666,0.0,34.333333333333336,17.666666666666668,51.0,33.333333333333336,0.3333333333333333,0.6666666666666666,0.6666666666666666,15.333333333333334,30.333333333333332,2.0,3.6666666666666665,0.3333333333333333,0.3333333333333333,2.0,9.0,3.0,5.333333333333333,12.666666666666666,20.0,10,2,12,2,1,3,0.833,0.667,2,2,3,3,2031,512,176.0,176.0,1,1,2,2,2,2,1,1,2,2,0,0,1,1,0,0,13.138640572669994,,25.13917071497999,0.0,,2.3041049561899993,,4.932734263379999,25.559655632049992,0.5971704126443796,38.95430464435999,10.019836022219994,,21.77507146452999,14.1,,27.779999999999998,0.0,,0.7899999999999999,,0.7899999999999999,27.13,0.45967741935483863,41.62,12.0,,24.269999999999996,12.6,0.3527950308371327,26.6,2.2,0.49999999754761904,4.4,390.6,0.0,26.2,41.2,17.666666666666668,0.3490423039111028,34.333333333333336,0.6666666666666666,0.6666666600000001,0.6666666666666666,206.33333333333334,0.0,33.333333333333336,51.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-16,UFC 52: Couture vs Liddell 2,georges st-pierre,jason miller,3,300,Welterweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,94,41,64,16,148,53,117,28,4,0,5,1,5,6,586,98,41,6,70,26,16,9,17,12,7,1,7,3,13,11,26,34,6,1,7,1,45,4,61,6,2005-04-16,73.0,185.0,75.0,41.5,2.0,2.0,1.31,1.31,0.0,643.0,2004-01-31,70.5,184.4,76.0,42.0,4.0,1.0,4.16,1.1,0.37,789.0,1.6666666666666667,233.66666666666666,0.6666666666666666,43.333333333333336,25.333333333333332,82.33333333333333,62.333333333333336,0.0,2.3333333333333335,3.3333333333333335,18.333333333333332,35.666666666666664,6.0,6.333333333333333,1.0,1.3333333333333333,8.333333333333334,15.666666666666666,1.0,1.3333333333333333,16.0,26.333333333333332,,,,,,,,,,,,,,,,,,,,,,,2,1,3,0,0,0,0.667,0.0,2,0,3,0,441,0,301.0,9999.0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,29.379999999999992,,51.230000000000004,0.42,,3.2399999999999993,,4.429999999999999,78.98999999999998,0.7009469417833455,103.58999999999999,20.029999999999998,,40.89999999999999,,,,,,,,,,,,,,,25.333333333333332,0.5517379677478141,43.333333333333336,2.3333333333333335,0.5833333296875001,3.3333333333333335,255.0,0.6666666666666666,62.333333333333336,82.33333333333333,,,,,,,,,,,0.0,0.0,0.0,,,
