event_date,event_name,fighter_red,fighter_blue,round,time,weight_class,win_method,winner,stance_red,stance_blue,knockdowns_red,knockdowns_blue,sig_attempts_red,sig_attempts_blue,sig_strikes_red,sig_strikes_blue,total_strikes_attempts_red,total_strikes_attempts_blue,total_strikes_red,total_strikes_blue,sub_attempts_red,sub_attempts_blue,takedowns_red,takedowns_blue,takedown_attempts_red,takedown_attempts_blue,control_time_red,control_time_blue,head_strikes_red,head_strikes_blue,head_attempts_red,head_attempts_blue,body_strikes_red,body_strikes_blue,body_attempts_red,body_attempts_blue,leg_strikes_red,leg_strikes_blue,leg_attempts_red,leg_attempts_blue,distance_red,distance_blue,distance_attempts_red,distance_attempts_blue,clinch_strikes_red,clinch_strikes_blue,clinch_attempts_red,clinch_attempts_blue,ground_strikes_red,ground_strikes_blue,ground_attempts_red,ground_attempts_blue
2007-06-12,UFC Fight Night: Stout vs Fisher,gleison tibau,jeff cox,1,112,Lightweight,Submission,1,Southpaw,Orthodox,0,0,5,4,3,0,6,5,4,1,1,0,0,1,0,1,57,12,3,0,5,4,0,0,0,0,0,0,0,0,3,0,5,4,0,0,0,0,0,0,0,0
2007-06-12,UFC Fight Night: Stout vs Fisher,spencer fisher,sam stout,3,300,Lightweight,Decision - Unanimous,1,Southpaw,Orthodox,0,0,239,286,88,76,240,288,89,78,0,0,0,0,2,0,9,10,57,40,198,228,22,30,30,50,9,6,11,8,81,64,229,271,7,12,10,15,0,0,0,0
2007-06-12,UFC Fight Night: Stout vs Fisher,drew mcfedries,jordan radev,1,33,Middleweight,KO/TKO,1,Southpaw,Southpaw,1,0,10,2,6,1,10,2,6,1,0,0,0,0,0,0,3,0,6,0,10,1,0,0,0,0,0,1,0,1,4,1,8,2,0,0,0,0,2,0,2,0
2007-06-12,UFC Fight Night: Stout vs Fisher,tamdan mccrory,pete spratt,2,124,Welterweight,Submission,1,Switch,Orthodox,0,0,14,34,8,19,19,44,13,29,2,0,2,0,5,0,99,271,5,16,8,31,3,1,4,1,0,2,2,2,3,5,6,6,1,0,4,0,4,14,4,28
2007-06-12,UFC Fight Night: Stout vs Fisher,thiago tavares,jason black,2,169,Lightweight,Submission,1,Orthodox,Orthodox,0,0,18,4,11,0,64,20,52,16,2,2,2,0,4,0,304,90,10,0,17,2,1,0,1,2,0,0,0,0,2,0,3,3,0,0,0,0,9,0,15,1
2007-06-12,UFC Fight Night: Stout vs Fisher,forrest petz,luigi fioravanti,3,300,Welterweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,272,121,40,45,272,121,40,45,0,0,0,0,0,1,0,1,21,14,232,87,17,4,38,6,2,27,2,28,39,41,267,114,1,4,5,7,0,0,0,0
2007-06-12,UFC Fight Night: Stout vs Fisher,jon fitch,roan carneiro,2,67,Welterweight,Submission,1,Orthodox,Orthodox,0,0,34,10,18,4,70,11,54,5,1,1,0,2,1,4,73,216,14,1,30,5,1,3,1,5,3,0,3,0,5,1,12,4,4,2,7,4,9,1,15,2
2007-06-12,UFC Fight Night: Stout vs Fisher,nate mohr,luke caudillo,3,300,Lightweight,Decision - Unanimous,1,Orthodox,Orthodox,0,1,185,128,70,28,187,128,71,28,0,0,0,0,0,1,0,1,60,19,172,114,3,5,6,9,7,4,7,5,66,27,179,124,4,1,6,4,0,0,0,0
2007-06-16,UFC 72: Victory,jason macdonald,rory singer,2,198,Middleweight,KO/TKO,1,Orthodox,Orthodox,0,0,49,25,30,17,107,38,81,29,0,1,2,1,7,2,379,49,19,10,37,18,3,5,3,5,8,2,9,2,2,0,5,0,8,15,10,21,20,2,34,4
2007-06-16,UFC 72: Victory,dustin hazelett,stevie lynch,1,170,Welterweight,Submission,1,Orthodox,Orthodox,0,0,34,28,20,7,34,28,20,7,1,0,0,0,0,0,17,19,16,5,30,25,1,1,1,1,3,1,3,2,14,7,27,28,0,0,0,0,6,0,7,0
2007-06-16,UFC 72: Victory,rich franklin,yushin okami,3,300,Middleweight,Decision - Unanimous,1,Southpaw,Southpaw,0,0,102,59,36,17,110,78,42,34,0,3,1,1,3,2,178,117,13,9,73,46,10,3,15,6,13,5,14,7,28,12,91,51,7,2,9,4,1,3,2,4
2007-06-16,UFC 72: Victory,ed herman,scott smith,2,145,Middleweight,Submission,1,Orthodox,Orthodox,0,0,43,6,24,3,78,16,53,12,2,2,3,0,5,0,382,15,24,3,42,6,0,0,1,0,0,0,0,0,1,0,3,2,4,0,11,1,19,3,29,3
2007-06-16,UFC 72: Victory,tyson griffin,clay guida,3,300,Lightweight,Decision - Split,1,Orthodox,Orthodox,0,0,87,65,50,36,125,114,87,82,2,2,2,4,2,14,109,471,31,22,68,50,16,12,16,13,3,2,3,2,27,11,58,31,6,5,10,5,17,20,19,29
2007-06-16,UFC 72: Victory,marcus davis,jason tan,1,75,Welterweight,KO/TKO,1,Southpaw,Orthodox,1,0,14,13,9,6,14,13,9,6,0,0,0,0,0,0,3,0,9,0,14,5,0,0,0,0,0,6,0,8,5,6,9,13,0,0,1,0,4,0,4,0
2007-06-16,UFC 72: Victory,eddie sanchez,colin robinson,2,32,Heavyweight,KO/TKO,1,Orthodox,Orthodox,0,0,67,50,41,36,94,76,68,62,0,2,1,1,2,1,144,136,38,26,61,39,3,10,6,11,0,0,0,0,1,0,3,0,15,16,21,18,25,20,43,32
2007-06-16,UFC 72: Victory,forrest griffin,hector ramirez,3,300,Light Heavyweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,246,74,113,20,248,74,115,20,0,0,0,2,1,3,10,36,53,19,154,71,19,1,28,3,41,0,64,0,77,17,187,65,36,2,59,6,0,1,0,3
2007-06-23,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,matt wiman,brian geraghty,1,129,Lightweight,KO/TKO,1,Orthodox,Orthodox,0,0,33,4,21,1,37,10,25,7,0,0,1,0,2,0,104,0,19,1,31,3,1,0,1,1,1,0,1,0,1,0,5,2,0,1,0,2,20,0,28,0
2007-06-23,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,thales leites,floyd sword,1,230,Middleweight,Submission,1,Orthodox,Orthodox,0,0,10,7,6,3,35,7,28,3,1,0,2,0,3,0,151,38,2,1,5,5,1,1,2,1,3,1,3,1,2,2,4,5,0,1,0,2,4,0,6,0
2007-06-23,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,leonard garcia,allen berube,1,262,Lightweight,Submission,1,Orthodox,Orthodox,0,0,6,5,4,4,15,28,11,26,1,1,0,2,0,2,77,159,3,4,5,5,0,0,0,0,1,0,1,0,2,0,2,1,0,0,0,0,2,4,4,4
2007-06-23,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,roger huerta,doug evans,2,210,Lightweight,KO/TKO,1,Orthodox,Orthodox,0,0,78,51,34,20,107,72,60,36,0,0,0,4,6,5,183,174,21,12,62,41,10,4,13,5,3,4,3,5,16,8,47,34,5,10,8,12,13,2,23,5
2007-06-23,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,joe lauzon,brandon melendez,2,129,Lightweight,Submission,1,Orthodox,Southpaw,0,0,11,23,4,6,35,29,27,12,6,0,3,0,4,0,275,82,3,5,10,21,1,1,1,2,0,0,0,0,0,5,7,19,0,0,0,0,4,1,4,4
2007-06-23,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,bj penn,jens pulver,2,192,Lightweight,Submission,1,Orthodox,Southpaw,0,0,31,18,23,6,70,30,60,18,3,0,3,0,3,0,294,117,21,5,29,17,2,1,2,1,0,0,0,0,8,2,14,11,2,2,2,2,13,2,15,5
2007-06-23,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,cole miller,andy wang,1,70,Lightweight,KO/TKO,1,Orthodox,Orthodox,1,0,32,11,12,4,34,11,14,4,0,0,0,0,0,1,15,0,11,3,29,8,1,1,3,2,0,0,0,1,3,1,16,6,1,3,4,5,8,0,12,0
2007-06-23,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,nate diaz,manvel gamburyan,2,20,Ultimate Fighter 5 Lightweight Tournament Title,Submission,1,Southpaw,Orthodox,0,0,5,34,2,16,60,46,56,28,1,1,0,1,1,4,25,257,2,12,4,30,0,0,1,0,0,4,0,4,2,1,5,3,0,5,0,6,0,10,0,25
2007-07-07,UFC 73: Stacked,frankie edgar,mark bocek,1,295,Lightweight,KO/TKO,1,Orthodox,Orthodox,0,0,54,38,31,6,76,43,53,11,0,0,0,0,0,5,139,0,28,6,50,35,2,0,3,3,1,0,1,0,14,6,32,33,5,0,7,5,12,0,15,0
2007-07-07,UFC 73: Stacked,stephan bonnar,mike nickels,1,134,Light Heavyweight,Submission,1,Orthodox,Orthodox,0,0,5,9,2,2,5,10,2,3,2,0,0,1,0,2,65,41,1,1,4,8,0,0,0,0,1,1,1,1,2,2,5,8,0,0,0,0,0,0,0,1
2007-07-07,UFC 73: Stacked,jorge gurgel,diego saraiva,3,300,Lightweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,230,166,67,49,301,195,120,78,0,0,0,0,0,2,312,3,57,42,214,155,4,4,7,5,6,3,9,6,40,43,171,147,11,4,25,15,16,2,34,4
2007-07-07,UFC 73: Stacked,antonio rodrigo nogueira,heath herring,3,300,Heavyweight,Decision - Unanimous,1,Orthodox,Orthodox,0,1,120,127,55,31,153,144,79,47,2,0,4,0,5,0,221,101,44,19,109,109,11,3,11,8,0,9,0,10,45,21,108,100,8,5,8,15,2,5,4,12
2007-07-07,UFC 73: Stacked,kenny florian,alvin robinson,1,270,Lightweight,KO/TKO,1,Southpaw,Southpaw,0,0,32,16,20,6,67,27,51,15,0,0,3,1,5,1,142,76,16,4,28,14,2,2,2,2,2,0,2,0,1,3,5,9,2,3,2,6,17,0,25,1
2007-07-07,UFC 73: Stacked,anderson silva,nate marquardt,1,290,UFC Middleweight Title,KO/TKO,1,Southpaw,Orthodox,1,0,15,11,10,3,35,23,30,12,0,0,1,1,1,2,43,144,9,1,14,9,1,1,1,1,0,1,0,1,4,2,5,6,0,0,0,0,6,1,10,5
2007-07-07,UFC 73: Stacked,chris lytle,jason gilliam,1,135,Welterweight,Submission,1,Orthodox,Orthodox,0,0,8,7,5,3,45,9,39,5,5,0,1,0,1,0,116,5,2,0,5,4,2,3,2,3,1,0,1,0,3,2,4,4,0,1,0,1,2,0,4,2
2007-07-07,UFC 73: Stacked,sean sherk,hermes franca,5,300,UFC Lightweight Title,Decision - Unanimous,1,Orthodox,Orthodox,0,1,55,23,35,6,249,79,215,59,2,3,16,0,19,0,1338,41,24,5,44,22,10,0,10,0,1,1,1,1,2,4,13,17,1,1,1,3,32,1,41,3
2007-08-25,UFC 74: Respect,clay guida,marcus aurelio,3,300,Lightweight,Decision - Split,1,Orthodox,Orthodox,2,0,181,135,44,40,208,142,71,47,0,0,0,0,1,3,207,0,27,39,155,134,6,0,13,0,11,1,13,1,35,40,166,135,2,0,3,0,7,0,12,0
2007-08-25,UFC 74: Respect,renato sobral,david heath,2,210,Light Heavyweight,Submission,1,Orthodox,Orthodox,0,0,95,11,60,6,175,41,126,33,3,0,1,0,2,0,302,144,45,6,80,11,14,0,14,0,1,0,1,0,2,1,7,4,1,0,1,0,57,5,87,7
2007-08-25,UFC 74: Respect,joe stevenson,kurt pellegrino,3,300,Lightweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,84,91,42,27,128,99,80,35,3,1,3,3,3,5,247,369,40,25,79,86,2,2,5,5,0,0,0,0,13,17,38,74,3,0,5,3,26,10,41,14
2007-08-25,UFC 74: Respect,patrick cote,kendall grove,1,285,Middleweight,KO/TKO,1,Orthodox,Orthodox,1,0,31,27,20,12,44,40,32,25,1,0,0,0,2,1,163,6,15,3,25,15,1,7,2,7,4,2,4,5,7,3,14,16,2,9,3,11,11,0,14,0
2007-08-25,UFC 74: Respect,frank mir,antoni hardonk,1,77,Heavyweight,Submission,1,Southpaw,Orthodox,0,0,5,3,4,1,8,3,7,1,1,0,1,0,1,0,62,2,2,0,3,2,0,0,0,0,2,1,2,1,2,1,3,3,0,0,0,0,2,0,2,0
2007-08-25,UFC 74: Respect,georges st-pierre,josh koscheck,3,300,Welterweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,61,41,38,4,145,53,118,14,5,0,2,1,2,4,557,86,17,4,37,40,3,0,3,0,18,0,21,1,24,2,39,38,0,0,0,0,14,2,22,3
2007-08-25,UFC 74: Respect,roger huerta,alberto crane,3,110,Lightweight,KO/TKO,1,Orthodox,Orthodox,0,0,64,6,26,4,148,16,97,14,0,3,0,0,0,7,388,224,20,0,55,1,4,2,7,2,2,2,2,3,3,4,12,6,0,0,0,0,23,0,52,0
2007-08-25,UFC 74: Respect,randy couture,gabriel gonzaga,3,97,UFC Heavyweight Title,KO/TKO,1,Orthodox,Orthodox,0,0,87,38,63,11,106,39,82,12,0,1,3,0,10,1,542,3,50,6,73,33,2,4,3,4,11,1,11,1,5,4,14,26,43,7,53,12,15,0,20,0
2007-08-25,UFC 74: Respect,thales leites,ryan jensen,1,227,Middleweight,Submission,1,Orthodox,Orthodox,0,0,18,26,10,11,20,29,12,14,2,1,3,0,4,0,73,39,1,8,8,20,1,2,1,5,8,1,9,1,9,6,17,18,0,2,0,3,1,3,1,5
2007-09-08,UFC 75: Champion vs Champion,thiago silva,tomasz drwal,2,263,Light Heavyweight,KO/TKO,1,Orthodox,Orthodox,1,0,105,127,48,43,110,138,53,53,1,0,0,1,4,2,25,64,31,29,77,110,13,7,18,10,4,7,10,7,27,26,71,94,21,15,34,30,0,2,0,3
2007-09-08,UFC 75: Champion vs Champion,michael bisping,matt hamill,3,300,Light Heavyweight,Decision - Split,1,Orthodox,Orthodox,0,0,162,124,47,56,182,165,65,88,0,0,0,6,0,12,1,246,35,55,150,122,6,1,6,2,6,0,6,0,47,52,162,120,0,1,0,1,0,3,0,3
2007-09-08,UFC 75: Champion vs Champion,jess liaudin,anthony torres,1,250,Welterweight,KO/TKO,1,Orthodox,Orthodox,2,0,67,26,38,13,76,42,46,28,0,0,0,0,1,0,57,46,31,7,60,20,3,3,3,3,4,3,4,3,18,9,41,22,17,4,20,4,3,0,6,0
2007-09-08,UFC 75: Champion vs Champion,marcus davis,paul taylor,1,254,Welterweight,Submission,1,Southpaw,Orthodox,0,1,40,30,24,16,48,41,32,26,1,0,1,0,3,0,150,67,22,12,37,25,2,2,3,2,0,2,0,3,7,6,15,15,1,3,2,4,16,7,23,11
2007-09-08,UFC 75: Champion vs Champion,cheick kongo,mirko filipovic,3,300,Heavyweight,Decision - Unanimous,1,Orthodox,Southpaw,0,0,103,33,63,15,131,63,87,45,0,0,1,1,4,1,394,125,11,8,38,20,26,5,33,9,26,2,32,4,26,9,61,22,31,3,34,6,6,3,8,5
2007-09-08,UFC 75: Champion vs Champion,houston alexander,alessio sakara,1,61,Light Heavyweight,KO/TKO,1,Orthodox,Orthodox,1,0,36,5,18,1,36,5,18,1,0,0,0,1,0,2,14,9,17,1,34,5,1,0,2,0,0,0,0,0,1,1,9,5,4,0,5,0,13,0,22,0
2007-09-08,UFC 75: Champion vs Champion,quinton jackson,dan henderson,5,300,UFC Light Heavyweight Title,Decision - Unanimous,1,Orthodox,Orthodox,1,0,108,95,74,60,222,135,185,94,0,3,2,3,3,8,578,548,34,22,67,54,28,18,29,20,12,20,12,21,26,12,45,33,23,35,29,45,25,13,34,17
2007-09-08,UFC 75: Champion vs Champion,dennis siver,naoyuki kotani,2,124,Lightweight,KO/TKO,1,Orthodox,Southpaw,1,0,66,30,28,9,87,36,47,14,0,2,0,0,2,0,229,5,25,4,59,23,1,0,2,0,2,5,5,7,10,9,27,26,2,0,9,4,16,0,30,0
2007-09-08,UFC 75: Champion vs Champion,gleison tibau,terry etim,3,300,Lightweight,Decision - Unanimous,1,Southpaw,Orthodox,0,0,23,34,14,18,123,37,105,20,0,0,7,0,10,1,698,0,12,8,21,23,2,3,2,4,0,7,0,7,0,18,6,34,0,0,0,0,14,0,17,0
2007-09-19,UFC Fight Night: Thomas vs Florian,gray maynard,joe veres,1,9,Lightweight,KO/TKO,1,Orthodox,Orthodox,1,0,4,0,3,0,4,0,3,0,0,0,0,0,0,0,2,0,3,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,3,0
2007-09-19,UFC Fight Night: Thomas vs Florian,nate diaz,junior assuncao,1,250,Lightweight,Submission,1,Southpaw,Orthodox,1,0,11,14,10,7,28,16,25,9,3,0,1,1,3,2,94,120,6,2,7,8,0,3,0,4,4,2,4,2,1,2,1,5,9,3,10,7,0,2,0,2
2007-09-19,UFC Fight Night: Thomas vs Florian,cole miller,leonard garcia,3,300,Lightweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,48,32,21,16,90,119,59,95,10,0,1,0,2,1,677,144,20,11,47,27,1,2,1,2,0,3,0,3,4,5,17,17,0,0,0,0,17,11,31,15
2007-09-19,UFC Fight Night: Thomas vs Florian,dustin hazelett,jonathan goulet,1,74,Welterweight,Submission,1,Orthodox,Orthodox,0,0,5,0,3,0,5,0,3,0,2,0,0,1,0,1,0,49,3,0,5,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0
2007-09-19,UFC Fight Night: Thomas vs Florian,chris leben,terry martin,3,236,Middleweight,KO/TKO,1,Southpaw,Orthodox,1,0,101,104,53,45,256,135,208,76,1,0,0,4,1,6,89,419,24,32,68,88,11,12,13,15,18,1,20,1,22,22,59,69,29,18,40,26,2,5,2,9
2007-09-19,UFC Fight Night: Thomas vs Florian,thiago alves,kuniyoshi hironaka,2,244,Welterweight,KO/TKO,1,Orthodox,Orthodox,0,0,97,39,48,15,101,44,50,20,0,0,0,2,0,6,53,96,28,7,72,30,2,3,3,3,18,5,22,6,28,10,68,32,14,3,17,5,6,2,12,2
2007-09-19,UFC Fight Night: Thomas vs Florian,kenny florian,din thomas,1,271,Lightweight,Submission,1,Southpaw,Orthodox,0,0,57,15,27,3,82,15,50,3,1,0,2,0,2,1,102,20,21,3,50,14,4,0,4,0,2,0,3,1,5,0,17,8,0,1,0,3,22,2,40,4
2007-09-19,UFC Fight Night: Thomas vs Florian,nate quarry,pete sell,3,44,Middleweight,KO/TKO,1,Open Stance,Orthodox,1,1,129,114,64,53,141,132,75,70,0,0,0,2,1,4,23,151,29,42,87,100,12,8,18,11,23,3,24,3,51,40,110,98,10,11,16,14,3,2,3,2
2007-09-19,UFC Fight Night: Thomas vs Florian,luke cummo,edilberto de oliveira,1,105,Welterweight,KO/TKO,1,Orthodox,Orthodox,1,0,19,16,6,5,19,16,6,5,0,0,0,0,0,0,2,0,4,1,14,10,2,0,5,0,0,4,0,6,5,5,18,16,0,0,0,0,1,0,1,0
2007-09-22,UFC 76: Knockout,jeremy stephens,diego saraiva,3,300,Lightweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,90,29,50,11,154,93,109,71,0,2,2,0,2,0,587,131,39,8,77,24,7,1,9,1,4,2,4,4,11,6,26,21,0,0,0,0,39,5,64,8
2007-09-22,UFC 76: Knockout,jon fitch,diego sanchez,3,300,Welterweight,Decision - Split,1,Orthodox,Southpaw,0,0,40,18,25,11,178,34,144,25,0,5,3,2,3,9,579,215,18,3,33,10,6,7,6,7,1,1,1,1,6,3,19,10,6,7,6,7,13,1,15,1
2007-09-22,UFC 76: Knockout,christian wellisch,scott junk,1,199,Heavyweight,Submission,1,Orthodox,Orthodox,0,0,11,28,6,17,12,42,7,30,2,0,1,0,1,0,48,75,0,8,3,16,4,3,6,6,2,6,2,6,0,5,1,10,6,12,10,18,0,0,0,0
2007-09-22,UFC 76: Knockout,forrest griffin,mauricio rua,3,285,Light Heavyweight,Submission,1,Orthodox,Orthodox,0,0,130,75,66,27,214,105,146,53,3,0,2,5,2,12,340,289,44,21,104,69,13,3,16,3,9,3,10,3,21,14,54,50,4,3,7,3,41,10,69,22
2007-09-22,UFC 76: Knockout,keith jardine,chuck liddell,3,300,Light Heavyweight,Decision - Split,1,Orthodox,Orthodox,1,0,176,138,83,31,176,138,83,31,0,0,0,0,0,0,6,0,38,25,125,128,15,6,16,9,30,0,35,1,82,30,173,135,1,1,3,3,0,0,0,0
2007-09-22,UFC 76: Knockout,tyson griffin,thiago tavares,3,300,Lightweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,66,21,29,6,134,49,89,32,1,4,2,4,6,9,472,235,15,1,50,15,3,5,5,6,11,0,11,0,5,2,29,14,15,4,17,7,9,0,20,0
2007-09-22,UFC 76: Knockout,lyoto machida,kazuhiro nakamura,3,300,Light Heavyweight,Decision - Unanimous,1,Southpaw,Orthodox,0,0,89,31,70,15,153,44,134,27,1,0,2,2,3,10,550,106,36,6,53,21,26,5,27,6,8,4,9,4,17,3,22,13,32,12,35,17,21,0,32,1
2007-09-22,UFC 76: Knockout,matt wiman,michihiro omigawa,3,300,Lightweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,108,64,59,33,167,114,109,78,0,1,4,1,5,2,686,111,53,32,98,63,2,0,6,0,4,1,4,1,10,7,20,21,6,21,19,31,43,5,69,12
2007-09-22,UFC 76: Knockout,rich clementi,anthony johnson,2,185,Welterweight,Submission,1,Southpaw,Orthodox,0,1,24,50,12,22,57,54,43,25,2,3,1,1,2,2,162,144,9,15,18,41,0,5,1,6,3,2,5,3,5,7,15,28,1,4,3,7,6,11,6,15
2007-10-20,UFC 77: Hostile Territory,yushin okami,jason macdonald,3,300,Middleweight,Decision - Unanimous,1,Southpaw,Orthodox,0,0,82,49,41,25,123,95,78,69,1,0,1,0,1,9,531,132,33,0,72,22,6,2,8,3,2,23,2,24,12,2,34,22,10,23,13,27,19,0,35,0
2007-10-20,UFC 77: Hostile Territory,alan belcher,kalib starnes,2,99,Middleweight,TKO - Doctor's Stoppage,1,Orthodox,Orthodox,0,0,100,89,57,40,104,94,61,45,0,0,0,1,0,3,51,27,37,34,77,79,8,5,11,9,12,1,12,1,34,29,66,75,23,11,34,14,0,0,0,0
2007-10-20,UFC 77: Hostile Territory,demian maia,ryan jensen,1,160,Middleweight,Submission,1,Southpaw,Orthodox,0,0,3,3,3,2,11,7,9,6,1,0,2,0,2,0,146,0,1,2,1,3,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,2,2,2,2
2007-10-20,UFC 77: Hostile Territory,matt grice,jason black,3,300,Lightweight,Decision - Split,1,Orthodox,Orthodox,1,0,73,20,44,10,170,56,132,43,0,7,3,0,3,1,762,36,38,7,66,17,6,3,6,3,0,0,1,0,8,2,16,11,5,3,5,4,31,5,52,5
2007-10-20,UFC 77: Hostile Territory,joshua burkman,forrest petz,3,300,Welterweight,Decision - Split,1,Orthodox,Orthodox,1,0,87,138,44,65,95,187,51,113,2,0,3,0,13,0,151,217,34,30,71,91,5,33,10,45,5,2,6,2,33,40,69,105,5,24,12,29,6,1,6,4
2007-10-20,UFC 77: Hostile Territory,stephan bonnar,eric schafer,2,167,Light Heavyweight,KO/TKO,1,Orthodox,Orthodox,0,0,54,17,30,13,109,41,76,35,0,1,0,1,0,5,230,129,26,3,49,6,4,5,5,5,0,5,0,6,2,5,13,8,4,6,5,7,24,2,36,2
2007-10-20,UFC 77: Hostile Territory,alvin robinson,jorge gurgel,3,300,Lightweight,Decision - Unanimous,1,Southpaw,Orthodox,0,0,78,12,44,3,248,46,186,33,1,0,2,0,4,0,485,370,42,3,75,11,1,0,1,0,1,0,2,1,5,0,11,3,2,0,4,0,37,3,63,9
2007-10-20,UFC 77: Hostile Territory,tim sylvia,brandon vera,3,300,Heavyweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,121,72,68,58,191,94,137,77,0,0,0,1,0,1,459,185,31,16,76,29,23,13,30,14,14,29,15,29,12,17,36,28,56,37,85,40,0,4,0,4
2007-10-20,UFC 77: Hostile Territory,anderson silva,rich franklin,2,67,UFC Middleweight Title,KO/TKO,1,Southpaw,Southpaw,3,0,47,56,39,22,49,58,40,23,0,0,0,1,1,2,54,91,24,8,31,41,11,7,12,7,4,7,4,8,12,17,16,51,27,5,29,5,0,0,2,0
2007-11-17,UFC 78: Validation,rashad evans,michael bisping,3,300,Light Heavyweight,Decision - Split,1,Orthodox,Orthodox,0,0,87,96,23,40,108,112,38,52,0,0,6,2,16,2,463,33,22,23,86,78,1,11,1,11,0,6,0,7,18,25,71,78,1,15,4,18,4,0,12,0
2007-11-17,UFC 78: Validation,karo parisyan,ryo chonan,3,300,Welterweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,110,87,49,35,186,110,117,57,0,0,7,0,9,0,444,110,45,15,105,61,1,13,1,16,3,7,4,10,19,18,54,61,5,17,9,24,25,0,47,2
2007-11-17,UFC 78: Validation,joe lauzon,jason reinhardt,1,74,Lightweight,Submission,1,Orthodox,Orthodox,0,0,7,3,5,1,10,3,8,1,1,0,1,0,2,0,56,0,3,1,5,3,2,0,2,0,0,0,0,0,1,0,3,2,2,1,2,1,2,0,2,0
2007-11-17,UFC 78: Validation,akihiro gono,tamdan mccrory,2,199,Welterweight,Submission,1,Switch,Switch,1,0,44,62,27,31,56,63,39,32,1,0,1,0,1,0,155,68,4,14,13,41,9,10,13,13,14,7,18,8,20,17,33,33,3,14,5,29,4,0,6,0
2007-11-17,UFC 78: Validation,thiago alves,chris lytle,2,300,Welterweight,TKO - Doctor's Stoppage,1,Orthodox,Orthodox,1,0,90,128,39,42,99,176,48,88,0,0,0,1,0,1,32,149,14,23,59,102,7,14,9,19,18,5,22,7,28,29,69,109,9,12,18,18,2,1,3,1
2007-11-17,UFC 78: Validation,thiago silva,houston alexander,1,205,Light Heavyweight,KO/TKO,1,Orthodox,Orthodox,0,0,35,8,22,2,46,8,33,2,0,0,1,1,1,1,116,28,16,0,29,5,5,1,5,2,1,1,1,1,4,0,5,6,3,2,3,2,15,0,27,0
2007-11-17,UFC 78: Validation,ed herman,joe doerksen,3,39,Middleweight,KO/TKO,1,Orthodox,Orthodox,1,0,74,19,43,9,122,26,89,16,0,3,2,1,3,5,393,115,31,5,61,15,12,3,13,3,0,1,0,1,6,7,21,15,9,2,13,4,28,0,40,0
2007-11-17,UFC 78: Validation,frankie edgar,spencer fisher,3,300,Lightweight,Decision - Unanimous,1,Orthodox,Southpaw,0,0,79,21,42,6,212,47,162,31,0,0,8,0,12,0,793,0,39,3,76,17,3,2,3,3,0,1,0,1,3,3,8,16,2,2,2,4,37,1,69,1
2007-11-17,UFC 78: Validation,marcus aurelio,luke caudillo,1,269,Lightweight,KO/TKO,1,Orthodox,Orthodox,0,0,27,13,20,6,81,18,71,11,0,0,1,0,4,1,143,15,15,3,21,9,5,3,6,3,0,0,0,1,4,2,9,8,4,4,5,5,12,0,13,0
2007-12-08,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,ben saunders,dan barrera,3,300,Welterweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,25,17,18,12,153,64,143,59,4,0,0,1,0,12,350,429,10,6,17,11,7,0,7,0,1,6,1,6,5,0,11,1,4,6,5,6,9,6,9,10
2007-12-08,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,troy mandaloniz,richie hightower,1,260,Welterweight,KO/TKO,1,Orthodox,Orthodox,1,0,38,56,30,20,44,67,36,30,0,0,0,1,2,1,98,19,16,14,24,48,1,4,1,6,13,2,13,2,15,14,22,45,12,6,13,10,3,0,3,1
2007-12-08,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,george sotiropoulos,billy miles,1,96,Welterweight,Submission,1,Orthodox,Orthodox,0,0,3,3,2,0,28,3,24,0,1,0,0,0,0,2,72,19,2,0,3,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,0,2,0
